//a


$GNRMC,103922.000,A,3356.03424,S,01851.88813,E,3.03,73.39,010921,,,A,V*2C
$GNRMC,103923.000,A,3356.03413,S,01851.88896,E,1.12,73.39,010921,,,A,V*26
$GNRMC,103924.000,A,3356.03413,S,01851.88964,E,1.18,73.39,010921,,,A,V*27
$GNRMC,103925.000,A,3356.03414,S,01851.89047,E,1.16,73.39,010921,,,A,V*26
$GNRMC,103926.000,A,3356.03404,S,01851.89095,E,1.05,73.39,010921,,,A,V*29
$GNRMC,103927.000,A,3356.03400,S,01851.89159,E,1.63,73.39,010921,,,A,V*2D
$GNRMC,103928.000,A,3356.03395,S,01851.89241,E,1.90,73.39,010921,,,A,V*2F
$GNRMC,103929.000,A,3356.03380,S,01851.89328,E,2.52,78.38,010921,,,A,V*23
$GNRMC,103930.000,A,3356.03369,S,01851.89422,E,2.39,84.08,010921,,,A,V*2C
$GNRMC,103931.000,A,3356.03365,S,01851.89511,E,2.99,89.54,010921,,,A,V*2E
$GNRMC,103932.000,A,3356.03351,S,01851.89604,E,2.14,73.39,010921,,,A,V*26
$GNRMC,103933.000,A,3356.03331,S,01851.89692,E,2.32,73.32,010921,,,A,V*21
$GNRMC,103934.000,A,3356.03317,S,01851.89781,E,1.87,73.32,010921,,,A,V*2C
$GNRMC,103935.000,A,3356.03317,S,01851.89866,E,1.67,73.32,010921,,,A,V*25
$GNRMC,103936.000,A,3356.03316,S,01851.89942,E,1.69,73.32,010921,,,A,V*2E
$GNRMC,103937.000,A,3356.03316,S,01851.90027,E,2.37,98.38,010921,,,A,V*2A
$GNRMC,103938.000,A,3356.03302,S,01851.90156,E,3.90,76.85,010921,,,A,V*2D
$GNRMC,103939.000,A,3356.03291,S,01851.90272,E,1.93,76.85,010921,,,A,V*23
$GNRMC,103940.000,A,3356.03288,S,01851.90374,E,1.97,77.79,010921,,,A,V*24
$GNRMC,103941.000,A,3356.03271,S,01851.90482,E,2.45,74.61,010921,,,A,V*2B
$GNRMC,103942.000,A,3356.03255,S,01851.90607,E,2.68,75.40,010921,,,A,V*2C
$GNRMC,103943.000,A,3356.03250,S,01851.90712,E,1.70,75.40,010921,,,A,V*27
$GNRMC,103944.000,A,3356.03246,S,01851.90796,E,2.19,71.76,010921,,,A,V*26
$GNRMC,103945.000,A,3356.03229,S,01851.90898,E,2.09,76.06,010921,,,A,V*2E
$GNRMC,103946.000,A,3356.03209,S,01851.91010,E,1.75,76.06,010921,,,A,V*2E
$GNRMC,103947.000,A,3356.03207,S,01851.91102,E,2.52,113.35,010921,,,A,V*17
$GNRMC,103948.000,A,3356.03210,S,01851.91211,E,2.63,88.14,010921,,,A,V*2D
$GNRMC,103949.000,A,3356.03176,S,01851.91354,E,3.20,82.03,010921,,,A,V*25
$GNRMC,103950.000,A,3356.03146,S,01851.91460,E,2.69,80.41,010921,,,A,V*26
$GNRMC,103951.000,A,3356.03112,S,01851.91538,E,2.41,67.61,010921,,,A,V*2B
$GNRMC,103952.000,A,3356.03078,S,01851.91648,E,2.38,74.79,010921,,,A,V*24
$GNRMC,103953.000,A,3356.03057,S,01851.91750,E,3.16,80.63,010921,,,A,V*2D
$GNRMC,103954.000,A,3356.03031,S,01851.91861,E,2.99,71.58,010921,,,A,V*27
$GNRMC,103955.000,A,3356.03019,S,01851.91960,E,2.19,99.46,010921,,,A,V*2D
$GNRMC,103956.000,A,3356.03015,S,01851.92023,E,1.36,99.46,010921,,,A,V*21
$GNRMC,103957.000,A,3356.02999,S,01851.92073,E,1.26,99.46,010921,,,A,V*28
$GNRMC,103958.000,A,3356.02983,S,01851.92126,E,1.78,99.46,010921,,,A,V*26
$GNRMC,103959.000,A,3356.02959,S,01851.92195,E,2.46,65.67,010921,,,A,V*26
$GNRMC,104000.000,A,3356.02927,S,01851.92273,E,2.12,60.57,010921,,,A,V*21
$GNRMC,104001.000,A,3356.02928,S,01851.92350,E,2.66,112.10,010921,,,A,V*1B
$GNRMC,104002.000,A,3356.02946,S,01851.92452,E,2.92,98.28,010921,,,A,V*26
$GNRMC,104003.000,A,3356.02939,S,01851.92557,E,2.17,86.49,010921,,,A,V*2E
$GNRMC,104004.000,A,3356.02949,S,01851.92632,E,2.74,96.71,010921,,,A,V*21
$GNRMC,104005.000,A,3356.02949,S,01851.92747,E,2.82,86.56,010921,,,A,V*2E
$GNRMC,104006.000,A,3356.02941,S,01851.92823,E,2.05,74.39,010921,,,A,V*23
$GNRMC,104007.000,A,3356.02924,S,01851.92895,E,1.65,74.39,010921,,,A,V*29
$GNRMC,104008.000,A,3356.02905,S,01851.92965,E,1.94,74.39,010921,,,A,V*25
$GNRMC,104009.000,A,3356.02910,S,01851.93038,E,2.41,115.19,010921,,,A,V*1F
$GNRMC,104010.000,A,3356.02921,S,01851.93124,E,2.06,86.45,010921,,,A,V*28
$GNRMC,104011.000,A,3356.02907,S,01851.93195,E,2.17,71.49,010921,,,A,V*23
$GNRMC,104012.000,A,3356.02891,S,01851.93264,E,1.67,71.49,010921,,,A,V*27
$GNRMC,104013.000,A,3356.02878,S,01851.93326,E,1.37,71.49,010921,,,A,V*23
$GNRMC,104014.000,A,3356.02869,S,01851.93374,E,1.44,71.49,010921,,,A,V*27
$GNRMC,104015.000,A,3356.02864,S,01851.93424,E,1.01,71.49,010921,,,A,V*28
$GNRMC,104016.000,A,3356.02850,S,01851.93478,E,1.53,71.49,010921,,,A,V*22
$GNRMC,104017.000,A,3356.02837,S,01851.93554,E,1.68,71.49,010921,,,A,V*25
$GNRMC,104018.000,A,3356.02830,S,01851.93624,E,1.96,78.00,010921,,,A,V*2C
